N1,N2,N3,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,target
0.391940855,0.351700591,0.892179871,0,3,1,0,4,3,4,4,1,3,1,1,2,1,1,1,1,2
0.358355656,0.351919265,0.865202969,2,3,1,0,0,2,3,1,3,3,1,2,1,2,1,1,1,2
0.699314572,0.316460433,0.755515542,2,0,4,3,1,1,3,5,1,3,1,1,1,2,1,1,1,2
0.4737151,0.324300036,0.687621331,4,4,1,4,1,2,4,3,2,3,2,1,2,2,1,1,1,2
0.372464092,0.310381787,0.73396372,1,1,2,2,3,4,2,2,5,2,2,2,1,1,1,1,1,2
0.520879864,0.322271989,0.71887901,4,2,3,2,3,1,1,5,4,3,2,1,1,2,1,1,1,2
0.502961195,0.317155411,0.663903286,4,0,3,4,1,0,2,5,4,4,1,1,2,1,1,1,1,2
0.325367372,0.307215593,0.706702484,4,0,4,1,4,2,1,1,3,1,2,1,2,2,1,1,1,2
0.520929621,0.241525439,0.795378127,1,2,1,4,0,0,4,2,4,4,2,2,1,2,1,1,1,2
0.446306821,0.255409199,0.648825551,4,1,3,0,1,0,2,2,2,5,2,1,1,2,1,1,1,2
0.495039477,0.347572332,0.795499004,1,4,3,1,1,3,0,2,5,5,2,1,1,1,1,1,1,2
0.372934032,0.223508633,0.770432785,4,0,3,4,3,1,3,2,3,3,1,1,2,2,1,1,1,2
0.405512048,0.440857477,0.754594238,1,1,2,0,3,4,1,3,1,1,2,2,1,1,1,1,1,2
0.429576171,0.402247661,0.738676995,3,3,1,3,0,0,1,1,5,2,1,1,1,2,1,1,1,2
0.483953783,0.415521507,0.874539146,3,4,4,2,2,3,3,4,4,1,1,2,2,1,1,1,1,2
0.32596765,0.375193042,0.703402785,0,1,0,3,2,4,3,4,5,5,1,2,2,1,1,1,1,2
0.506101032,0.106861587,0.816097183,3,3,0,1,3,3,4,2,2,3,2,1,1,2,1,1,1,2
0.362638854,0.30203088,0.69587259,0,0,3,3,3,4,3,4,1,2,1,1,1,1,1,1,1,2
0.526676914,0.279432235,0.601612151,1,1,4,4,1,0,4,2,1,4,1,1,2,1,1,1,1,2
0.49217126,0.341238979,0.735693929,0,0,4,2,3,3,2,5,2,4,2,2,1,1,1,1,1,2
0.482129512,0.429772343,0.7844928,2,1,4,3,0,4,0,5,2,5,1,1,1,2,1,1,1,2
0.398261648,0.279656046,0.756794401,3,3,1,3,3,2,3,3,3,2,1,2,2,1,1,1,1,2
0.400562635,0.219534712,0.753319223,2,3,1,1,1,1,0,2,3,3,2,2,2,1,1,1,1,2
0.556405286,0.372422885,0.632935612,3,1,2,4,4,2,2,2,1,4,2,2,1,1,1,1,1,2
0.568061175,0.210433935,0.666941925,1,4,1,2,2,0,1,3,1,4,1,2,2,2,1,1,1,2
0.409374111,0.271919214,0.843173639,4,3,1,0,0,3,0,1,4,4,2,2,2,1,1,1,1,2
0.34099429,0.379201947,0.761730166,1,2,0,0,3,2,3,4,3,4,1,2,2,1,1,1,1,2
0.446710031,0.092819112,0.538396982,1,0,0,3,3,0,0,4,1,5,2,1,1,1,1,1,1,2
0.76701082,0.298135519,0.989345743,4,4,4,2,1,3,4,2,2,5,2,1,1,2,1,1,1,2
0.454538337,0.288003055,0.600111378,1,2,4,1,4,1,4,1,5,5,1,2,1,2,1,1,1,2
0.427667162,0.165385367,0.913760803,2,0,2,2,3,1,0,4,3,5,1,1,1,2,1,1,1,2
0.525264733,0.398795638,0.568412343,1,0,0,4,3,4,2,4,5,3,2,2,2,2,1,1,1,2
0.347941642,0.23042821,0.733278644,2,2,2,3,1,4,3,3,4,4,2,2,1,2,1,1,1,2
0.463401186,0.405865457,0.775956181,3,1,2,0,3,4,1,3,4,3,2,2,1,1,1,1,1,2
0.430937764,0.17966086,0.713579994,0,4,4,1,4,2,2,2,4,4,1,1,2,1,1,1,1,2
0.568115875,0.323051746,0.962524009,2,2,1,0,2,1,1,1,3,3,1,2,1,2,1,1,1,2
0.501398264,0.331041029,0.541093382,4,0,2,4,4,1,3,5,5,3,2,2,1,2,1,1,1,2
0.489712985,0.35724105,0.724791149,4,1,4,4,3,4,1,3,2,4,1,1,1,2,1,1,1,2
0.63928962,0.238011435,0.818296661,1,0,2,4,2,0,0,4,5,5,2,1,1,2,1,1,1,2
0.588221447,0.405482103,0.857076691,3,0,2,1,0,2,1,4,1,2,1,1,2,2,1,1,1,2
0.30873764,0.324510046,0.73541809,1,1,4,3,2,0,0,5,5,3,2,2,1,1,1,1,1,2
0.569565992,0.335924147,0.865500308,0,1,2,1,4,2,4,4,1,2,2,2,2,2,1,1,1,2
0.558161566,0.295105669,0.589706726,2,4,3,4,3,1,4,1,3,1,2,2,1,1,1,1,1,2
0.496220823,0.445139992,0.578632099,0,3,3,2,3,4,2,1,3,5,1,1,2,1,1,1,1,2
0.581820249,0.392126651,0.558606133,1,4,4,4,3,4,1,4,2,3,2,2,1,1,1,1,1,2
0.307742504,0.454231677,0.601049616,2,3,4,0,3,3,3,3,2,3,2,1,2,2,1,1,1,2
0.518771664,0.313327386,0.680810641,0,2,0,2,3,1,4,1,4,2,1,1,1,2,1,1,1,2
0.401500003,0.227386384,0.828155359,0,0,2,3,3,0,2,4,3,2,2,2,2,2,1,1,1,2
0.458253771,0.333507156,0.822714633,0,3,4,0,2,2,3,2,1,4,1,2,2,1,1,1,1,2
0.532416786,0.202481207,0.809386186,2,2,0,1,0,3,1,5,1,5,2,2,1,2,1,1,1,2
0.477196657,0.248403247,0.580727553,1,3,2,1,3,0,0,2,3,5,1,2,2,1,1,1,1,2
0.454597136,0.305547255,0.693449638,4,2,1,3,3,4,4,4,4,2,2,2,1,1,1,1,1,2
0.373254794,0.185635964,0.804188708,3,0,0,0,4,2,0,2,2,4,1,2,2,2,1,1,1,2
0.575579372,0.250977474,0.652343542,3,3,3,1,0,1,4,2,1,2,2,2,2,2,1,1,1,2
0.526830252,0.521414253,0.778389919,1,1,2,1,3,1,1,3,5,1,2,1,1,1,1,1,1,2
0.577665216,0.273725457,0.611280169,3,1,4,1,4,0,3,2,1,3,2,2,1,1,1,1,1,2
0.633941377,0.268986595,0.701818291,0,1,4,2,3,4,2,2,2,3,1,1,1,1,1,1,1,2
0.525539371,0.115010023,0.706321673,1,3,2,1,4,4,0,4,1,2,2,1,2,2,1,1,1,2
0.611850441,0.092697629,0.783386558,1,4,2,3,0,0,0,4,5,3,1,1,2,2,1,1,1,2
0.625655741,0.301333641,0.883667785,0,4,2,1,1,4,0,1,1,4,2,1,1,2,1,1,1,2
0.571225339,0.175997292,0.858286778,2,4,0,2,3,1,1,2,1,1,2,2,1,1,1,1,1,2
0.491514727,0.311950713,0.565714545,1,0,1,1,4,0,3,4,1,3,2,2,2,2,1,1,1,2
0.653335943,0.335499851,0.719037517,3,3,3,3,0,0,3,4,5,1,2,1,1,1,1,1,1,2
0.481525627,0.46933291,0.732483972,1,4,3,4,0,0,4,1,5,4,2,1,1,1,1,1,1,2
0.52373185,0.210062512,0.692414604,3,1,2,4,2,0,3,5,3,3,1,2,1,1,1,1,1,2
0.392652314,0.416105649,0.693328688,0,0,1,3,4,3,4,1,4,2,1,2,2,1,1,1,1,2
0.379817753,0.26405755,0.857977935,0,3,2,3,2,1,0,3,1,4,2,2,1,2,1,1,1,2
0.462949901,0.31461852,0.81360775,1,4,0,4,4,4,4,2,1,2,1,2,1,1,1,1,1,2
0.537988802,0.384969422,0.643768574,3,1,3,1,0,0,4,1,3,2,1,2,2,2,1,1,1,2
0.555482595,0.44534186,0.698721694,3,1,1,3,3,4,1,1,5,2,2,1,2,2,1,1,1,2
0.517976669,0.117677318,0.640796749,0,0,3,0,4,4,0,1,4,4,1,1,2,2,1,1,1,2
0.405909841,0.354230397,0.471406978,3,4,1,1,2,3,3,4,1,3,2,1,2,1,1,1,1,2
0.21495974,0.293431302,0.858383723,3,4,3,2,4,3,0,3,5,3,2,2,1,1,1,1,1,2
0.379469144,0.258287967,0.588124075,1,3,2,3,1,1,4,5,1,2,2,1,2,2,1,1,1,2
0.579272601,0.193605466,0.819212683,2,1,3,3,0,4,1,3,4,4,1,2,1,1,1,1,1,2
0.429272215,0.387014105,0.770575055,1,0,3,1,2,2,1,1,3,2,1,1,1,1,1,1,1,2
0.459245409,0.255484373,0.65997743,0,3,3,2,4,3,1,1,1,4,1,1,1,1,1,1,1,2
0.318594084,0.239794265,0.728896393,0,0,1,1,4,4,1,3,5,2,2,1,2,1,1,1,1,2
0.549168976,0.209113859,0.666499255,1,3,1,1,4,1,0,2,4,2,2,2,2,2,1,1,1,2
0.683854465,0.258846488,0.605326235,2,1,3,3,2,1,3,1,3,5,1,2,1,2,1,1,1,2
0.39050432,0.290879999,0.986298651,2,1,4,3,1,1,1,5,4,3,2,1,2,1,1,1,1,2
0.268151952,0.233894726,0.716982944,1,0,4,4,0,0,1,3,5,1,1,2,2,2,1,1,1,2
0.443115894,0.335532955,0.805689623,1,2,1,0,0,2,2,4,1,5,2,2,2,1,1,1,1,2
0.588383189,0.519619118,0.786971889,0,1,4,2,4,2,4,5,5,2,2,2,1,2,1,1,1,2
0.566022399,0.253843261,0.799822564,2,2,3,1,0,2,2,4,4,3,2,2,1,2,1,1,1,2
0.517164955,0.233265659,0.666541454,1,2,4,3,1,1,3,2,3,1,2,1,2,2,1,1,1,2
0.470798794,0.193732902,0.596351712,4,4,1,2,3,4,2,3,5,2,1,2,1,2,1,1,1,2
0.342556047,0.432810077,0.741330047,0,4,0,3,4,3,1,3,1,1,1,2,1,1,1,1,1,2
0.356688915,0.296419142,0.788069778,1,0,1,1,4,0,1,4,1,3,1,2,2,1,1,1,1,2
0.498364224,0.225840621,0.675672747,2,2,3,3,1,3,0,2,3,4,1,2,2,2,1,1,1,2
0.472566092,0.289843677,0.501283595,3,4,2,4,4,0,0,3,3,1,2,1,1,1,1,1,1,2
0.617457106,0.359958994,0.670947968,3,3,0,2,3,0,2,4,1,1,1,2,1,1,1,1,1,2
0.480787237,0.228157732,0.66461299,2,2,0,1,4,4,0,4,3,3,2,2,1,1,1,1,1,2
0.532484581,0.130840754,0.739336303,4,3,2,1,3,4,4,1,3,3,1,2,2,2,1,1,1,2
0.57844697,0.323732255,0.675183297,0,0,1,0,2,3,4,2,3,3,1,1,2,2,1,1,1,2
0.337507255,0.356160035,0.775812991,2,3,0,2,1,3,0,3,2,2,2,1,2,1,1,1,1,2
0.456872796,0.441780463,0.758745521,2,0,2,4,1,3,2,2,4,5,1,1,1,1,1,1,1,2
0.381379786,0.308116529,0.668996909,0,2,4,4,3,0,0,5,5,5,2,2,2,1,1,1,1,2
0.578991397,0.335392419,0.967640976,2,4,4,1,2,1,1,2,1,5,1,1,1,1,1,1,1,2
0.525410475,0.334353893,0.726240327,3,0,2,3,1,2,3,5,1,2,1,1,2,1,1,1,1,2
0.438549287,0.196889173,0.715151834,1,1,2,2,3,0,1,3,5,3,2,1,2,2,1,1,1,2
0.592287561,0.390862217,0.651879461,3,4,3,2,2,0,4,5,1,3,1,1,1,1,1,1,1,2
0.523604159,0.461113034,0.475327162,4,2,2,2,1,4,3,2,2,2,2,2,1,2,1,1,1,2
0.577862049,0.048521762,0.707705954,0,4,4,4,3,1,4,5,2,4,1,1,1,1,1,1,1,2
0.684359717,0.434468988,0.668149684,3,3,0,3,1,1,2,1,2,2,2,2,1,1,1,1,1,2
0.544927617,0.28481199,0.592349599,2,3,4,1,2,2,3,1,5,2,2,1,2,2,1,1,1,2
0.488096247,0.234160197,0.626446895,1,4,3,2,3,1,0,4,4,3,1,2,1,2,1,1,1,2
0.41821572,0.296867006,0.795893571,3,3,4,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2
0.508768575,0.338977972,0.610868003,1,1,2,1,4,0,3,1,3,4,2,1,2,1,1,1,1,2
0.426998029,0.423596909,0.689318066,2,0,3,2,4,3,0,1,1,5,2,1,2,2,1,1,1,2
0.37214243,0.248704953,0.695311635,2,0,4,2,4,0,2,2,3,2,2,1,2,2,1,1,1,2
0.550303013,0.315139213,0.65702522,0,1,3,4,1,4,1,1,1,2,1,1,2,1,1,1,1,2
0.69523695,0.206206678,0.592627374,1,4,3,4,1,0,0,3,5,1,2,2,2,2,1,1,1,2
0.432081586,0.396780036,0.65968916,0,4,0,2,2,0,0,1,4,4,2,2,1,1,1,1,1,2
0.524826877,0.234539292,0.741669961,0,3,0,1,0,4,2,4,5,1,2,1,2,1,1,1,1,2
0.58495854,0.239056467,0.601927267,1,1,4,2,2,3,1,3,4,3,2,1,2,1,1,1,1,2
0.608758727,0.035409357,0.661289526,1,1,0,2,4,0,4,2,2,5,2,1,2,1,1,1,1,2
0.310534217,0.370463689,0.746625861,4,1,2,0,1,0,3,4,3,1,2,2,1,1,1,1,1,2
0.616455453,0.23764861,0.711296027,4,4,2,0,0,1,0,5,5,4,1,2,2,2,1,1,1,2
0.38869011,0.264504668,0.845588498,4,4,4,0,3,0,3,5,1,3,1,1,2,1,1,1,1,2
0.322837357,0.516449005,0.633894292,1,3,4,4,4,3,1,4,2,4,2,2,2,1,1,1,1,2
0.443959186,0.218974782,0.797583457,0,2,1,2,0,1,4,2,2,4,1,2,2,2,1,1,1,2
0.330625224,0.202683159,0.592863916,2,2,4,3,0,0,3,4,5,2,2,2,2,2,1,1,1,2
0.281355845,0.219864467,0.776641325,3,4,3,0,3,3,2,5,5,2,1,2,1,2,1,1,1,2
0.485262564,0.525706101,0.558799563,3,3,0,2,3,2,0,2,5,4,2,1,2,2,1,1,1,2
0.608777623,0.227388988,0.74771523,4,2,3,3,4,2,3,2,4,5,2,2,1,1,1,1,1,2
0.435493979,0.34024122,0.697006955,1,1,3,0,1,4,0,2,5,2,2,1,1,1,1,1,1,2
0.590796114,0.267840727,0.700491121,3,1,1,4,4,0,2,1,2,3,2,1,1,2,1,1,1,2
0.579710677,0.327909912,0.820240505,4,3,0,1,1,1,4,3,2,1,2,2,2,2,1,1,1,2
0.380942371,0.276275377,0.620084367,2,3,1,3,1,4,0,4,5,3,2,1,2,1,1,1,1,2
0.403517981,0.445037391,0.841999911,3,1,1,1,4,4,3,2,4,3,2,2,1,2,1,1,1,2
0.662607594,0.269117527,0.656530714,2,0,0,0,2,0,3,2,4,2,2,2,2,2,1,1,1,2
0.533539107,0.268781109,0.68655315,4,3,4,4,0,1,0,4,2,3,1,2,1,2,1,1,1,2
0.563740638,0.212963526,0.583053807,1,0,4,1,3,2,4,3,2,2,2,1,1,2,1,1,1,2
0.356849073,0.214749721,0.561801774,3,4,1,0,0,2,2,1,4,3,2,2,1,1,1,1,1,2
0.505913798,0.292901449,0.917323072,3,3,1,0,2,0,0,3,3,2,2,2,1,2,1,1,1,2
0.456295299,0.341438785,0.686720516,1,4,4,2,4,2,4,4,4,5,2,2,2,2,1,1,1,2
0.393590413,0.278365149,0.969265785,3,3,3,4,0,0,3,2,4,1,2,2,1,2,1,1,1,2
0.398580069,0.281300042,0.722375812,1,2,1,0,4,2,4,5,3,4,1,2,2,2,1,1,1,2
0.395494489,0.267578853,0.746176169,1,3,4,2,1,3,2,3,2,5,1,2,1,2,1,1,1,2
0.357424642,0.270859558,0.641251692,0,4,1,1,2,2,0,5,5,2,1,1,2,2,1,1,1,2
0.705077469,0.377203917,0.725214547,1,2,3,3,3,3,3,2,4,4,2,2,1,2,1,1,1,2
0.60806773,0.147447168,0.71649506,1,3,0,4,1,2,3,3,3,2,1,1,1,1,1,1,1,2
0.470898419,0.248190738,0.647972993,0,2,0,2,4,1,3,1,1,3,1,2,2,2,1,1,1,2
0.500411157,0.190069881,0.762536527,4,2,3,0,3,3,2,5,3,4,1,1,1,1,1,1,1,2
0.529135879,0.324813749,0.715337023,2,2,3,1,4,1,0,2,4,4,1,2,1,1,1,1,1,2
0.573475169,0.291095369,0.702701556,0,3,2,2,3,4,0,1,3,5,1,2,1,2,1,1,1,2
0.505723098,0.171437118,0.689938555,3,4,3,4,2,3,1,5,2,4,2,1,2,2,1,1,1,2
0.442306095,0.32994105,0.759812047,3,3,1,4,2,3,0,2,1,3,1,2,1,2,1,1,1,2
0.265639283,0.380146798,0.808997299,2,2,1,3,4,2,2,4,3,3,2,2,1,2,1,1,1,2
0.40446159,0.291876131,0.589458713,0,3,4,1,3,3,2,3,5,5,2,1,1,1,1,1,1,2
0.525650834,0.455715054,0.661959648,1,4,1,1,4,0,4,5,1,4,1,1,1,2,1,1,1,2
0.601896462,0.363653782,0.817637229,4,4,3,4,0,2,0,1,1,4,2,1,2,2,1,1,1,2
0.381487413,0.334150444,0.540970827,3,2,1,4,2,1,2,5,5,3,1,1,2,2,1,1,1,2
0.343056553,0.358773833,0.740389798,0,2,2,2,1,2,0,3,5,5,2,2,1,1,1,1,1,2
0.412570695,0.217304416,0.688547656,2,0,2,1,4,2,0,4,2,3,1,1,1,2,1,1,1,2
0.432082598,0.303977587,0.655344384,4,0,3,0,4,0,0,4,1,2,2,1,1,1,1,1,1,2
0.476806508,0.406011702,0.712896982,1,0,2,0,1,0,1,5,5,4,2,2,1,1,1,1,1,2
0.590911495,0.300885971,0.688149747,3,0,1,0,0,0,4,3,3,2,1,1,2,1,1,1,1,2
0.472786802,0.151559885,0.728425417,0,0,3,2,2,3,0,5,2,2,1,2,1,2,1,1,1,2
0.399822436,0.388004121,0.776696274,1,1,2,3,3,1,2,2,3,1,1,2,2,1,1,1,1,2
0.4881488,0.369630316,0.924940151,0,1,3,1,2,0,4,2,3,4,2,1,2,1,1,1,1,2
0.575740746,0.286309733,0.633127408,0,2,0,2,0,2,1,5,2,5,1,2,1,1,1,1,1,2
0.617752231,0.410883877,0.65431858,1,1,3,2,0,4,3,1,1,4,2,1,1,1,1,1,1,2
0.481793747,0.376083881,0.574980472,4,4,2,4,4,0,2,4,3,4,2,1,2,2,1,1,1,2
0.483160967,0.293224485,0.655419724,2,2,2,4,4,3,2,4,3,1,2,2,2,1,1,1,1,2
0.517457792,0.268858829,0.841050182,2,2,3,4,4,3,4,3,5,5,1,1,2,1,1,1,1,2
0.356291676,0.229721758,0.721223315,2,4,0,4,1,1,2,4,3,1,2,2,2,2,1,1,1,2
0.529626523,0.366763479,0.655270843,3,2,3,4,0,1,1,4,4,1,1,1,1,2,1,1,1,2
0.512151822,0.352348959,0.673312931,2,1,1,4,2,1,0,1,4,1,2,2,2,2,1,1,1,2
0.370906024,0.499794294,0.624103377,0,2,3,0,0,1,2,2,1,1,2,2,1,2,1,1,1,2
0.276981618,0.243964041,0.582646208,4,2,1,1,1,1,2,5,4,4,1,2,1,1,1,1,1,2
0.493050751,0.328329183,0.974223621,3,4,2,0,0,3,2,3,3,4,1,1,2,1,1,1,1,2
0.563051785,0.333708503,0.714502708,0,0,3,0,3,1,4,2,5,5,2,2,2,2,1,1,1,2
0.678413895,0.169613584,0.668216365,1,2,3,3,3,2,4,4,5,3,2,1,2,1,1,1,1,2
0.465484834,0.346588526,0.774585108,1,1,2,1,4,0,1,5,4,5,1,1,1,2,1,1,1,2
0.435346088,0.112442951,0.828090225,2,1,2,2,1,3,2,5,3,1,1,1,2,1,1,1,1,2
0.348269323,0.425432257,0.76760291,4,3,2,1,1,0,0,1,2,5,1,1,2,1,1,1,1,2
0.472914447,0.16680102,1,4,3,2,3,0,1,0,5,3,1,1,1,2,2,1,1,1,2
0.395316827,0.366595276,0.629588071,3,1,1,4,3,1,1,5,3,5,1,1,1,1,1,1,1,2
0.566016817,0.244310055,0.930454697,3,3,0,0,0,0,0,2,5,3,1,1,2,1,1,1,1,2
0.533328088,0.288976359,0.630885359,0,1,3,3,4,4,3,3,1,5,2,2,1,2,1,1,1,2
0.508087491,0.305510526,0.78141007,3,0,1,2,4,3,2,4,3,2,2,2,2,1,1,1,1,2
0.420629037,0.395366295,0.831257385,0,4,4,4,4,1,2,5,1,4,1,2,2,2,1,1,1,2
0.414010913,0.30786399,0.588000981,0,4,4,4,1,0,0,4,4,2,1,2,2,2,1,1,1,2
0.388312871,0.449407077,0.837883159,0,3,4,3,4,2,0,1,1,2,1,2,1,1,1,1,1,2
0.414315591,0.372481522,0.734956966,4,4,2,3,2,2,2,1,1,4,2,2,2,1,1,1,1,2
0.417082704,0.259602943,0.661124395,4,2,0,0,4,2,4,4,4,3,2,2,1,1,1,1,1,2
0.405560252,0.303586325,0.757104007,0,0,0,3,3,0,2,1,1,1,1,2,2,2,1,1,1,2
0.437739874,0.390004514,0.819832066,0,3,2,3,2,3,0,3,2,4,1,2,1,2,1,1,1,2
0.485645777,0.189648701,0.718544928,3,2,0,2,2,3,3,5,1,5,2,2,2,2,1,1,1,2
0.633302635,0.259932406,0.725830431,3,1,4,3,0,2,4,2,3,3,1,2,2,2,1,1,1,2
0.484858366,0.149784523,0.663255006,4,4,0,3,0,2,2,1,4,5,1,1,2,1,1,1,1,2
0.447245352,0.152074125,0.833519756,3,0,2,1,0,4,3,5,5,1,2,1,1,2,1,1,1,2
0.471233788,0.326029254,0.606934143,3,0,4,3,1,2,1,4,2,1,2,2,1,2,1,1,1,2
0.530277633,0.330701511,0.770110068,3,3,0,1,4,2,1,2,3,2,1,1,1,2,1,1,1,2
0.7077488,0.31327736,0.725198373,2,2,2,4,0,1,1,4,1,1,2,2,2,2,1,1,1,2
0.66736317,0.355549185,0.793695511,0,3,4,3,4,0,0,1,2,1,2,2,1,1,1,1,1,2
0.464161623,0.375269869,0.649918591,4,3,1,4,0,1,1,1,2,5,2,2,1,2,1,1,1,2
0.500177484,0.531217767,0.626306474,1,1,0,3,4,2,1,2,3,5,1,2,2,1,1,1,1,2
0.531316077,0.210642413,0.762919538,1,4,1,1,4,4,1,2,1,5,1,2,1,1,1,1,1,2
0.696232944,0.233378079,0.604643891,3,1,2,4,3,1,4,4,5,5,2,1,2,2,1,1,1,2
0.533753538,0.400738778,0.661495495,2,2,0,4,0,3,3,5,5,1,2,1,1,1,1,1,1,2
0.570151735,0.195339485,0.640184612,2,2,1,3,4,3,1,4,5,5,1,1,2,1,1,1,1,2
0.411217741,0.338022446,0.785337808,3,2,1,0,3,0,3,2,5,4,1,1,1,2,1,1,1,2
0.547975958,0.390586989,0.826946852,1,0,4,0,3,1,0,4,5,5,1,1,2,2,1,1,1,2
0.304523955,0.343079479,0.778508363,3,0,4,0,2,0,0,2,3,1,1,2,2,2,1,1,1,2
0.40007064,0.451339187,0.632616727,2,4,4,3,0,0,4,4,5,1,2,1,1,1,1,1,1,2
0.620408379,0.326666988,0.762011509,1,3,1,2,0,3,0,1,2,5,1,2,1,2,1,1,1,2
0.384774986,0.39897624,0.649964973,4,1,4,1,4,2,0,1,2,1,2,1,1,1,1,1,1,2
0.253591743,0.268933745,0.705219123,4,0,3,4,0,2,4,2,2,2,2,2,1,1,1,1,1,2
0.414840594,0.250711798,0.755194739,4,1,4,4,3,1,3,1,1,5,2,2,1,2,1,1,1,2
0.480498681,0.326175292,0.631121242,3,1,1,3,1,2,4,1,1,3,2,2,1,1,1,1,1,2
0.442099872,0.461443678,0.834215221,1,2,1,2,1,2,3,5,2,5,1,1,1,1,1,1,1,2
0.321971137,0.24874101,0.737822401,2,2,2,2,2,1,1,5,4,1,1,1,1,2,1,1,1,2
0.382744566,0.346996038,0.872821448,1,3,1,0,2,2,0,5,5,5,1,2,1,1,1,1,1,2
0.208512833,0.223992709,0.753430614,0,0,1,2,3,3,1,2,4,1,1,2,1,1,1,1,1,2
0.387168597,0.132650607,0.568908731,2,2,0,0,3,2,1,1,2,3,1,1,1,1,1,1,1,2
0.694855899,0.336795085,0.56521011,3,3,3,3,1,4,3,3,3,1,2,2,1,2,1,1,1,2
0.313699889,0.434615188,0.705168945,3,0,2,0,0,3,2,3,1,1,2,1,1,1,1,1,1,2
0.451554337,0.147946278,0.784743313,4,3,4,1,1,0,1,3,4,5,2,2,2,1,1,1,1,2
0.37743091,0.184108686,0.765541289,3,1,2,4,2,4,0,1,1,5,1,2,2,1,1,1,1,2
0.640042965,0.334265563,0.719366881,3,4,0,4,1,0,1,4,4,1,1,2,2,2,1,1,1,2
0.462866602,0.224254952,0.865652395,2,2,0,2,4,4,2,4,5,3,1,1,2,1,1,1,1,2
0.630700352,0.326695746,0.891130741,3,4,4,4,3,2,3,2,3,3,1,1,1,1,1,1,1,2
0.568537058,0.254025537,0.781665084,2,3,4,1,2,1,1,1,3,5,1,2,2,1,1,1,1,2
0.707217164,0.279870717,0.727774069,2,1,3,0,4,4,3,4,4,2,1,2,1,2,1,1,1,2
0.568793007,0.075059238,0.786486116,0,4,0,2,3,3,1,4,4,5,2,2,2,2,1,1,1,2
0.458215538,0.422532082,0.769006912,3,0,3,0,1,0,1,4,5,2,2,1,2,2,1,1,1,2
0.591798534,0.113825607,0.632097164,4,3,4,2,0,3,4,4,2,3,2,2,1,1,1,1,1,2
0.68055271,0.487782991,0.414848634,3,1,0,0,1,0,3,5,5,5,1,1,1,2,1,1,1,2
0.495953466,0.237198388,0.641696302,2,3,3,0,1,4,2,2,1,3,1,1,1,1,1,1,1,2
0.427661675,0.27484455,0.745958962,3,0,2,3,2,1,0,3,4,4,1,1,1,2,1,1,1,2
0.500994935,0.264840471,0.51805777,2,4,0,4,4,0,3,5,3,4,1,2,1,1,1,1,1,2
0.514899439,0.183839124,0.758633391,1,4,4,4,3,4,3,1,5,5,1,2,2,1,1,1,1,2
0.619936219,0.340413977,0.782821508,0,0,2,4,2,1,2,3,5,2,1,1,2,2,1,1,1,2
0.398016759,0.230790715,0.767661578,1,2,4,0,0,4,4,1,1,4,2,1,2,2,1,1,1,2
0.561857503,0.417903568,0.574499131,0,2,4,2,2,0,4,1,3,5,1,2,1,1,1,1,1,2
0.339032564,0.364023725,0.656385629,4,3,1,0,4,3,3,1,1,3,2,1,2,2,1,1,1,2
0.420646955,0.309866427,0.657034743,3,4,4,3,1,3,4,2,1,4,2,2,1,1,1,1,1,2
0.561691325,0.41330122,0.883926689,2,2,1,4,2,4,2,2,5,3,2,1,1,2,1,1,1,2
0.513667902,0.243589877,0.878292858,0,0,1,0,3,2,3,2,3,3,2,2,1,2,1,1,1,2
0.336712111,0.34158746,0.567332162,0,0,0,1,1,3,1,3,1,4,2,1,1,2,1,1,1,2
0.538629646,0.26439467,0.693730477,4,2,4,0,2,3,3,1,3,3,1,2,1,2,1,1,1,2
0.345949254,0.205510495,0.737745989,3,4,4,1,0,3,1,1,5,3,1,2,2,1,1,1,1,2
0.735039599,0.268276885,0.586790426,3,4,0,0,2,3,3,1,5,1,2,1,1,2,1,1,1,2
0.690083782,0.230663777,0.875203887,0,4,0,0,0,0,4,4,3,3,2,1,2,2,1,1,1,2
0.615653665,0.343320956,0.676103177,0,4,3,4,1,2,1,3,3,4,2,1,2,2,1,1,1,2
0.608950002,0.173563115,0.635000475,0,0,3,4,1,3,2,4,1,4,2,2,1,1,1,1,1,2
0.424183607,0.223792797,0.718734146,3,2,4,3,4,2,2,1,1,5,2,1,2,1,1,1,1,2
0.584710747,0.278705008,0.698044541,4,0,1,1,1,3,0,2,3,1,1,2,1,2,1,1,1,2
0.436959737,0.411746166,0.702136963,4,4,1,3,4,3,0,2,5,3,2,1,2,1,1,1,1,2
0.59192943,0.273399275,0.650270531,2,1,4,2,0,0,1,5,5,3,1,1,1,2,1,1,1,2
0.616128684,0.24299081,0.696356662,2,2,1,2,2,0,1,4,4,2,1,1,2,2,1,1,1,2
0.58660447,0.193610614,0.726121065,1,4,3,0,0,0,4,4,2,4,2,2,2,1,1,1,1,2
0.487636847,0.35868021,0.688427296,2,3,3,1,4,2,1,4,5,2,2,2,1,2,1,1,1,2
0.492874858,0.334043387,0.818816119,2,0,2,2,0,3,1,2,1,4,1,2,1,2,1,1,1,2
0.71170498,0.22390579,0.779321404,3,4,4,0,3,1,0,4,4,5,2,1,1,1,1,1,1,2
