C1,C2,C3,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,target
0,2,0,0.637056547,0.541326313,0.206669561,0.631144934,0.45541226,0.388461876,0.481997017,0.637056547,0.541326313,0.206669561,0.631144934,0.45541226,0.388461876,0.481997017,0.631144934,0.45541226,0.388461876,0
0,2,1,0.597599628,0.518056599,0.692853052,0.921400246,0.345467288,0.425913162,0.395940432,0.597599628,0.518056599,0.692853052,0.921400246,0.345467288,0.425913162,0.395940432,0.921400246,0.345467288,0.425913162,0
0,2,4,0.421494643,0.504140322,0.460551892,0.561683761,0.608801633,0.246845584,0.461612666,0.421494643,0.504140322,0.460551892,0.561683761,0.608801633,0.246845584,0.461612666,0.561683761,0.608801633,0.246845584,0
0,2,0,0.480525429,0.319998073,0.26449454,0.491527722,0.41405394,0.620444963,0.663715234,0.480525429,0.319998073,0.26449454,0.491527722,0.41405394,0.620444963,0.663715234,0.491527722,0.41405394,0.620444963,0
0,2,2,0.243784803,0.363962614,0.419995628,0.214144573,0.508074187,0.419820358,0.601500346,0.243784803,0.363962614,0.419995628,0.214144573,0.508074187,0.419820358,0.601500346,0.214144573,0.508074187,0.419820358,0
0,2,4,0.599025143,0.361024,0.508036828,0.332970855,0.477882815,0.296157609,0.47429691,0.599025143,0.361024,0.508036828,0.332970855,0.477882815,0.296157609,0.47429691,0.332970855,0.477882815,0.296157609,0
0,2,0,0.776757395,0.582550465,0.434095573,0.736574896,0.479941396,0.630146739,0.497361687,0.776757395,0.582550465,0.434095573,0.736574896,0.479941396,0.630146739,0.497361687,0.736574896,0.479941396,0.630146739,0
2,2,0,0.532663264,0.452374737,0.597322018,0.666175802,0.457324631,0.319818231,0.785406067,0.532663264,0.452374737,0.597322018,0.666175802,0.457324631,0.319818231,0.785406067,0.666175802,0.457324631,0.319818231,0
0,2,0,0.328708436,0.649784744,0.357447468,0.706840192,0.299813661,0.498894748,0.481260566,0.328708436,0.649784744,0.357447468,0.706840192,0.299813661,0.498894748,0.481260566,0.706840192,0.299813661,0.498894748,0
1,2,0,0.245083325,0.485426965,0.193720472,0.466629384,0.409061926,0.58040953,0.63667341,0.245083325,0.485426965,0.193720472,0.466629384,0.409061926,0.58040953,0.63667341,0.466629384,0.409061926,0.58040953,0
0,2,0,0.607724908,0.414991643,0.34662099,0.704863363,0.586243196,0.647704362,0.365673191,0.607724908,0.414991643,0.34662099,0.704863363,0.586243196,0.647704362,0.365673191,0.704863363,0.586243196,0.647704362,0
0,2,0,0.60017457,0.440725675,0.521479513,0.670679982,0.527992435,0.408178093,0.358888964,0.60017457,0.440725675,0.521479513,0.670679982,0.527992435,0.408178093,0.358888964,0.670679982,0.527992435,0.408178093,0
0,2,4,0.483528425,0.487650116,0.420972241,0.591212785,0.424795043,0.63529708,0.428957252,0.483528425,0.487650116,0.420972241,0.591212785,0.424795043,0.63529708,0.428957252,0.591212785,0.424795043,0.63529708,0
2,2,0,0.600748998,0.36927117,0.517429634,0.421414806,0.65046815,0.613283963,0.53188908,0.600748998,0.36927117,0.517429634,0.421414806,0.65046815,0.613283963,0.53188908,0.421414806,0.65046815,0.613283963,0
0,2,0,0.380264077,0.380892939,0.324860278,0.615544484,0.679970525,0.569254717,0.481776212,0.380264077,0.380892939,0.324860278,0.615544484,0.679970525,0.569254717,0.481776212,0.615544484,0.679970525,0.569254717,0
0,2,0,0.328103881,0.684382595,0.571724357,0.324678002,0.634656568,0.377082154,0.496663063,0.328103881,0.684382595,0.571724357,0.324678002,0.634656568,0.377082154,0.496663063,0.324678002,0.634656568,0.377082154,0
0,2,3,0.434139418,0.547159072,0.641680099,0.332389687,0.345999288,0.733512079,0.641968749,0.434139418,0.547159072,0.641680099,0.332389687,0.345999288,0.733512079,0.641968749,0.332389687,0.345999288,0.733512079,0
2,0,3,0.763897989,0.040478804,0.51350349,0.384427059,0.389833565,0.854509315,0.544500527,0.763897989,0.040478804,0.51350349,0.384427059,0.389833565,0.854509315,0.544500527,0.384427059,0.389833565,0.854509315,0
0,2,2,0.472788212,0.315179542,0.734738354,0.644392544,0.572445761,0.587179793,0.579310164,0.472788212,0.315179542,0.734738354,0.644392544,0.572445761,0.587179793,0.579310164,0.644392544,0.572445761,0.587179793,0
0,2,0,0.437232806,0.444677625,0.618399027,0.695410149,0.414559005,0.345813355,0.333153825,0.437232806,0.444677625,0.618399027,0.695410149,0.414559005,0.345813355,0.333153825,0.695410149,0.414559005,0.345813355,0
0,4,0,0.505679884,0.450169529,0.781215423,0.283500471,0.505596255,0.636986626,0.842338688,0.505679884,0.450169529,0.781215423,0.283500471,0.505596255,0.636986626,0.842338688,0.283500471,0.505596255,0.636986626,0
0,2,0,0.36318279,0.390914283,0.625756194,0.521968646,0.175657546,0.642072748,1,0.36318279,0.390914283,0.625756194,0.521968646,0.175657546,0.642072748,1,0.521968646,0.175657546,0.642072748,0
0,1,2,0.358895685,0.517185626,0.298933112,0.600405089,0.551728966,0.635846412,0.312631396,0.358895685,0.517185626,0.298933112,0.600405089,0.551728966,0.635846412,0.312631396,0.600405089,0.551728966,0.635846412,0
3,2,0,0.610357475,0.547173666,0.851639887,0.624359339,0.584031952,0.627846735,0.627823292,0.610357475,0.547173666,0.851639887,0.624359339,0.584031952,0.627846735,0.627823292,0.624359339,0.584031952,0.627846735,0
0,2,0,0.402153702,0.467754658,0.4149347,0.432405251,0.48809789,0.577179987,0.779156242,0.402153702,0.467754658,0.4149347,0.432405251,0.48809789,0.577179987,0.779156242,0.432405251,0.48809789,0.577179987,0
0,2,0,0.563814147,0.785953038,0.447030617,0.658567744,0.573973591,0.519389163,0.598138307,0.563814147,0.785953038,0.447030617,0.658567744,0.573973591,0.519389163,0.598138307,0.658567744,0.573973591,0.519389163,0
0,2,0,0.178435972,0.746571065,0.571791108,0.403501386,0.535934594,0.385519167,0.568138211,0.178435972,0.746571065,0.571791108,0.403501386,0.535934594,0.385519167,0.568138211,0.403501386,0.535934594,0.385519167,0
0,2,4,0.45874828,0.535084106,0.635548863,0.748631778,0.117867154,0.436224475,0.656082641,0.45874828,0.535084106,0.635548863,0.748631778,0.117867154,0.436224475,0.656082641,0.748631778,0.117867154,0.436224475,0
0,2,0,0.494423637,0.557806643,0.637164665,0.459639329,0.673471419,0.668788896,0.596597374,0.494423637,0.557806643,0.637164665,0.459639329,0.673471419,0.668788896,0.596597374,0.459639329,0.673471419,0.668788896,0
0,2,0,0.648225702,0.482921287,0.189133799,0.446097788,0.482181717,0.536691254,0.766392983,0.648225702,0.482921287,0.189133799,0.446097788,0.482181717,0.536691254,0.766392983,0.446097788,0.482181717,0.536691254,0
0,2,0,0.606022579,0.204715396,0.413257633,0.426300688,0.459809766,0.354877355,0.170893151,0.606022579,0.204715396,0.413257633,0.426300688,0.459809766,0.354877355,0.170893151,0.426300688,0.459809766,0.354877355,0
0,2,0,0.422544463,0.558433658,0.524168598,0.735037265,0.339909627,0.55540653,0.703760137,0.422544463,0.558433658,0.524168598,0.735037265,0.339909627,0.55540653,0.703760137,0.735037265,0.339909627,0.55540653,0
0,2,0,0.635537336,0.436447535,0.34951422,0.531381188,0.542708942,0.500773141,0.516345098,0.635537336,0.436447535,0.34951422,0.531381188,0.542708942,0.500773141,0.516345098,0.531381188,0.542708942,0.500773141,0
0,5,0,0.470965555,0.562539386,0.682183734,0.573295129,0.51583211,0.592662587,0.614500853,0.470965555,0.562539386,0.682183734,0.573295129,0.51583211,0.592662587,0.614500853,0.573295129,0.51583211,0.592662587,0
0,2,0,0.624716722,0.558532939,0.529522881,0.181459286,0.459642047,0.394971465,0.353118507,0.624716722,0.558532939,0.529522881,0.181459286,0.459642047,0.394971465,0.353118507,0.181459286,0.459642047,0.394971465,0
0,5,0,0.316303131,0.554853217,0.493684632,0.292662446,0.394952915,0.73587495,0.576403816,0.316303131,0.554853217,0.493684632,0.292662446,0.394952915,0.73587495,0.576403816,0.292662446,0.394952915,0.73587495,0
0,2,1,0.474637427,0.527626044,0.242761928,0.451654495,0.572662,0.311637238,0.46804663,0.474637427,0.527626044,0.242761928,0.451654495,0.572662,0.311637238,0.46804663,0.451654495,0.572662,0.311637238,0
2,2,0,0.449541966,0.415105764,0.468966275,0.482114204,0.559889143,1,0.163059467,0.449541966,0.415105764,0.468966275,0.482114204,0.559889143,1,0.163059467,0.482114204,0.559889143,1,0
0,2,0,0.296181387,0.600582059,0.414776262,0.335676592,0.537180992,0.536728529,0.419784797,0.296181387,0.600582059,0.414776262,0.335676592,0.537180992,0.536728529,0.419784797,0.335676592,0.537180992,0.536728529,0
0,2,0,0,0.448675026,0.71799923,0.637727659,0.55359669,0.631407151,0.721853334,0,0.448675026,0.71799923,0.637727659,0.55359669,0.631407151,0.721853334,0.637727659,0.55359669,0.631407151,0
0,2,0,0.61271254,0.410462525,0.304444785,0.286792873,0.558704871,0.509614252,0.49000898,0.61271254,0.410462525,0.304444785,0.286792873,0.558704871,0.509614252,0.49000898,0.286792873,0.558704871,0.509614252,0
0,1,0,0.502771902,0.393414302,0.391600702,0.504618595,0.374735351,0.638259491,0.468825348,0.502771902,0.393414302,0.391600702,0.504618595,0.374735351,0.638259491,0.468825348,0.504618595,0.374735351,0.638259491,0
3,2,0,0.25513161,0.460532064,0.563053097,0.520633271,0.437019554,0.543528696,0.653242641,0.25513161,0.460532064,0.563053097,0.520633271,0.437019554,0.543528696,0.653242641,0.520633271,0.437019554,0.543528696,0
1,2,2,0.502024958,0.274624441,0.355084093,0.463467115,0.461207348,0.327129596,0.552755733,0.502024958,0.274624441,0.355084093,0.463467115,0.461207348,0.327129596,0.552755733,0.463467115,0.461207348,0.327129596,0
0,2,0,0.456726443,0.612057143,0.370716523,0.778511132,0.669208525,0.352546015,0.888410325,0.456726443,0.612057143,0.370716523,0.778511132,0.669208525,0.352546015,0.888410325,0.778511132,0.669208525,0.352546015,0
0,2,0,0.690203757,0.288028232,0.502318965,0.427971324,0.434152597,0.462016935,0.675100684,0.690203757,0.288028232,0.502318965,0.427971324,0.434152597,0.462016935,0.675100684,0.427971324,0.434152597,0.462016935,0
2,2,0,0.640876348,0.529326484,0.242664616,0.41928072,0.483478444,0.915787625,0.614169962,0.640876348,0.529326484,0.242664616,0.41928072,0.483478444,0.915787625,0.614169962,0.41928072,0.483478444,0.915787625,0
0,2,0,0.539739552,0.331315623,0.459271143,0.034143651,0.623103235,0.534177112,0.730073675,0.539739552,0.331315623,0.459271143,0.034143651,0.623103235,0.534177112,0.730073675,0.034143651,0.623103235,0.534177112,0
3,2,0,0.60725037,0.519652226,0.245140475,0.535233912,0.484128057,0.610616792,0.594868068,0.60725037,0.519652226,0.245140475,0.535233912,0.484128057,0.610616792,0.594868068,0.535233912,0.484128057,0.610616792,0
0,5,0,0.411993144,0.557442043,0.283469155,0.353505052,0.238239486,0.552962094,0.443466985,0.411993144,0.557442043,0.283469155,0.353505052,0.238239486,0.552962094,0.443466985,0.353505052,0.238239486,0.552962094,0
0,2,4,0.637127896,0.450639294,0.45069732,0.611500459,0.417923848,0.523610006,0.831915817,0.637127896,0.450639294,0.45069732,0.611500459,0.417923848,0.523610006,0.831915817,0.611500459,0.417923848,0.523610006,0
0,2,3,0.842785126,0.561764434,0.788251982,0.431439461,0.306992354,0.637761624,0.501931057,0.842785126,0.561764434,0.788251982,0.431439461,0.306992354,0.637761624,0.501931057,0.431439461,0.306992354,0.637761624,0
0,1,1,0.461595489,0.39305362,0.708118319,0.356333751,0.484950042,0.292035959,0.213291074,0.461595489,0.39305362,0.708118319,0.356333751,0.484950042,0.292035959,0.213291074,0.356333751,0.484950042,0.292035959,0
0,2,0,0.653333096,0.715940487,0.422921924,0.567506563,0.46551333,0.460075352,0.493126537,0.653333096,0.715940487,0.422921924,0.567506563,0.46551333,0.460075352,0.493126537,0.567506563,0.46551333,0.460075352,0
0,2,0,0.442018218,0.490277166,0.768050485,0.592061043,0.427461091,0.660518021,0.571105857,0.442018218,0.490277166,0.768050485,0.592061043,0.427461091,0.660518021,0.571105857,0.592061043,0.427461091,0.660518021,0
2,2,0,0.767371746,0.504193429,0.173798427,0.58707829,0.421049841,0.510808513,0.592510492,0.767371746,0.504193429,0.173798427,0.58707829,0.421049841,0.510808513,0.592510492,0.58707829,0.421049841,0.510808513,0
0,2,3,0.662707514,0.453049124,0.701173489,0.443466293,0.291398905,0.45016368,0.738079364,0.662707514,0.453049124,0.701173489,0.443466293,0.291398905,0.45016368,0.738079364,0.443466293,0.291398905,0.45016368,0
0,2,1,0.463600328,0.28251802,0.493534758,0.624220161,0.756319821,0.314340251,0.767590898,0.463600328,0.28251802,0.493534758,0.624220161,0.756319821,0.314340251,0.767590898,0.624220161,0.756319821,0.314340251,0
0,2,0,0.41527323,0.596613626,0.56980174,0.674613201,0.639441855,0.334591678,0.409821624,0.41527323,0.596613626,0.56980174,0.674613201,0.639441855,0.334591678,0.409821624,0.674613201,0.639441855,0.334591678,0
0,2,0,0.316016959,0.669209046,0.250524125,0.640339704,0.377955941,0.662231262,0.748246514,0.316016959,0.669209046,0.250524125,0.640339704,0.377955941,0.662231262,0.748246514,0.640339704,0.377955941,0.662231262,0
2,2,0,0.414247554,0.307476098,0.337998525,0.80946477,0.533879318,0.301736727,0.492212026,0.414247554,0.307476098,0.337998525,0.80946477,0.533879318,0.301736727,0.492212026,0.80946477,0.533879318,0.301736727,0
0,2,0,0.171520481,0.7868519,0.780234734,0.372093003,0.539991982,0.502521643,0.474502165,0.171520481,0.7868519,0.780234734,0.372093003,0.539991982,0.502521643,0.474502165,0.372093003,0.539991982,0.502521643,0
0,2,0,0.359548255,0.443712143,0.583760547,0.380996752,0.686930495,0.713404715,0.560179912,0.359548255,0.443712143,0.583760547,0.380996752,0.686930495,0.713404715,0.560179912,0.380996752,0.686930495,0.713404715,0
2,2,0,0.309156816,0.51364801,0.741682514,0.583247881,0.665891535,0.534425303,0.546455619,0.309156816,0.51364801,0.741682514,0.583247881,0.665891535,0.534425303,0.546455619,0.583247881,0.665891535,0.534425303,0
0,2,0,0.526256928,0.447882732,0.576825926,0.130650976,0.499761085,0.521113669,0.545089776,0.526256928,0.447882732,0.576825926,0.130650976,0.499761085,0.521113669,0.545089776,0.130650976,0.499761085,0.521113669,0
1,2,0,0.234624282,0.575191266,0.472145384,0.490570323,0.62579691,0.471236887,0.58973647,0.234624282,0.575191266,0.472145384,0.490570323,0.62579691,0.471236887,0.58973647,0.490570323,0.62579691,0.471236887,0
0,2,0,0.373041007,0.736959835,0.472862891,0.548478937,0.396961942,0.563615795,0.385420868,0.373041007,0.736959835,0.472862891,0.548478937,0.396961942,0.563615795,0.385420868,0.548478937,0.396961942,0.563615795,0
0,2,0,0.617300174,0.454643299,0.59564205,0.935656536,0.384643439,0.36155527,0.532580087,0.617300174,0.454643299,0.59564205,0.935656536,0.384643439,0.36155527,0.532580087,0.935656536,0.384643439,0.36155527,0
0,2,4,0.274847163,0.413286262,0.514182858,0.553873366,0.665529932,0.463481205,0.543867257,0.274847163,0.413286262,0.514182858,0.553873366,0.665529932,0.463481205,0.543867257,0.553873366,0.665529932,0.463481205,0
3,4,0,0.664818801,0.647066552,0.251947143,0.370054231,0.325569085,0.498393422,0.539174465,0.664818801,0.647066552,0.251947143,0.370054231,0.325569085,0.498393422,0.539174465,0.370054231,0.325569085,0.498393422,0
0,3,0,0.24736543,0.580377036,0.663310589,0.765313397,0.537644639,0.523549243,0.224260702,0.24736543,0.580377036,0.663310589,0.765313397,0.537644639,0.523549243,0.224260702,0.765313397,0.537644639,0.523549243,0
1,2,0,0.362890311,0.356069861,0.592881724,0.601711713,0.599340357,0.469933758,0.372167806,0.362890311,0.356069861,0.592881724,0.601711713,0.599340357,0.469933758,0.372167806,0.601711713,0.599340357,0.469933758,0
0,2,0,0.447638591,0.434831315,0.611366688,0.53369322,0.199777381,0.474181224,0.361258639,0.447638591,0.434831315,0.611366688,0.53369322,0.199777381,0.474181224,0.361258639,0.53369322,0.199777381,0.474181224,0
0,2,0,0.354240037,0.679136873,0.740181452,0.547489831,0.523568259,0.522128933,0.42309018,0.354240037,0.679136873,0.740181452,0.547489831,0.523568259,0.522128933,0.42309018,0.547489831,0.523568259,0.522128933,0
0,2,0,0.750800565,0.669201079,0.505644084,0.243082561,0.791051591,0.457926813,0.814956675,0.750800565,0.669201079,0.505644084,0.243082561,0.791051591,0.457926813,0.814956675,0.243082561,0.791051591,0.457926813,0
2,2,0,0.430327949,0.787802772,0.204928299,0.37223272,0.214661188,0.73397993,0.40257776,0.430327949,0.787802772,0.204928299,0.37223272,0.214661188,0.73397993,0.40257776,0.37223272,0.214661188,0.73397993,0
0,3,2,0.614843815,0.486248923,0.265051497,0.530768806,0.567444384,0.330494288,0.352486,0.614843815,0.486248923,0.265051497,0.530768806,0.567444384,0.330494288,0.352486,0.530768806,0.567444384,0.330494288,0
0,2,0,0.485093443,0.409213329,0.779793491,0.534854767,0.624849534,0.321718872,0.476936787,0.485093443,0.409213329,0.779793491,0.534854767,0.624849534,0.321718872,0.476936787,0.534854767,0.624849534,0.321718872,0
0,2,0,0.403441112,0.426684209,0.405765186,0.300444715,0.302897824,0.545734161,0.629382146,0.403441112,0.426684209,0.405765186,0.300444715,0.302897824,0.545734161,0.629382146,0.300444715,0.302897824,0.545734161,0
2,3,0,0.429870223,0.4541314,0.33466985,0.390913868,0.530877139,0.266843831,0.439199842,0.429870223,0.4541314,0.33466985,0.390913868,0.530877139,0.266843831,0.439199842,0.390913868,0.530877139,0.266843831,0
1,1,0,0.708464828,0.554196087,0.60785414,0.639796171,0.597033078,0.315801272,0.323305233,0.708464828,0.554196087,0.60785414,0.639796171,0.597033078,0.315801272,0.323305233,0.639796171,0.597033078,0.315801272,0
0,2,0,0.415694738,0.448674949,0.702326534,0.345669848,0.622699035,0.619850215,0.582878381,0.415694738,0.448674949,0.702326534,0.345669848,0.622699035,0.619850215,0.582878381,0.345669848,0.622699035,0.619850215,0
0,2,0,0.408269022,0.290093512,0.47696419,0.561390685,0.701415312,0.368893378,0.411783526,0.408269022,0.290093512,0.47696419,0.561390685,0.701415312,0.368893378,0.411783526,0.561390685,0.701415312,0.368893378,0
0,2,0,0.2847906,0.658337972,0.84221481,0.734498105,0.351515596,0.540904322,0.608811228,0.2847906,0.658337972,0.84221481,0.734498105,0.351515596,0.540904322,0.608811228,0.734498105,0.351515596,0.540904322,0
0,2,0,0.557807775,0.45960195,0.457453376,0.754728142,0.370883841,0.66046674,0.778712625,0.557807775,0.45960195,0.457453376,0.754728142,0.370883841,0.66046674,0.778712625,0.754728142,0.370883841,0.66046674,0
1,2,4,0.527180631,0.382831701,0.660685039,0.706374113,0.355872729,0.406935073,0.741185224,0.527180631,0.382831701,0.660685039,0.706374113,0.355872729,0.406935073,0.741185224,0.706374113,0.355872729,0.406935073,0
0,2,0,0.521995203,0.516165684,0.346880865,0.825551256,0.455889061,0.5031011,0.51355227,0.521995203,0.516165684,0.346880865,0.825551256,0.455889061,0.5031011,0.51355227,0.825551256,0.455889061,0.5031011,0
0,2,4,0.569384773,0.198744093,0.578179807,0.473627954,0.315335302,0.545521871,0.47634133,0.569384773,0.198744093,0.578179807,0.473627954,0.315335302,0.545521871,0.47634133,0.473627954,0.315335302,0.545521871,0
0,2,0,0.486559012,0.572114993,0.420771934,0.701983047,0.458803653,0.418852805,0.346069103,0.486559012,0.572114993,0.420771934,0.701983047,0.458803653,0.418852805,0.346069103,0.701983047,0.458803653,0.418852805,0
