N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,target
0.323248145,0.576881108,0.434904629,0.502024958,0.274624441,0.355084093,0.463467115,0.461207348,0.327129596,0.552755733,1,2,2,3,0,1,3,2,4,2,0
0.189692058,0.81750185,0.442831737,0.456726443,0.612057143,0.370716523,0.778511132,0.669208525,0.352546015,0.888410325,0,2,0,2,2,3,0,3,2,3,0
0.445307312,0.727077537,0.467840702,0.690203757,0.288028232,0.502318965,0.427971324,0.434152597,0.462016935,0.675100684,0,2,0,4,0,1,4,3,3,4,0
0.342305818,0.652549301,0.366323286,0.640876348,0.529326484,0.242664616,0.41928072,0.483478444,0.915787625,0.614169962,2,2,0,0,3,1,3,2,2,4,0
0.279696567,0.601294115,0.480403112,0.539739552,0.331315623,0.459271143,0.034143651,0.623103235,0.534177112,0.730073675,0,2,0,0,1,2,3,1,0,1,0
0.304017395,0.697317861,0.53101202,0.60725037,0.519652226,0.245140475,0.535233912,0.484128057,0.610616792,0.594868068,3,2,0,0,2,2,0,1,0,3,0
0.375009464,0.835600975,0.580281346,0.411993144,0.557442043,0.283469155,0.353505052,0.238239486,0.552962094,0.443466985,0,5,0,2,2,3,4,3,1,4,0
0.197149423,0.551176453,0.500431072,0.637127896,0.450639294,0.45069732,0.611500459,0.417923848,0.523610006,0.831915817,0,2,4,2,2,4,2,2,3,4,0
0.248466118,0.613464726,0.505601774,0.842785126,0.561764434,0.788251982,0.431439461,0.306992354,0.637761624,0.501931057,0,2,3,3,2,0,2,0,4,3,0
0.38992386,0.622980867,0.646181699,0.461595489,0.39305362,0.708118319,0.356333751,0.484950042,0.292035959,0.213291074,0,1,1,1,0,2,2,0,2,4,0
0.20895696,0.61436504,0.619284577,0.653333096,0.715940487,0.422921924,0.567506563,0.46551333,0.460075352,0.493126537,0,2,0,0,4,1,2,1,4,0,0
0.225331226,0.659238168,0.448162778,0.442018218,0.490277166,0.768050485,0.592061043,0.427461091,0.660518021,0.571105857,0,2,0,0,1,3,3,3,0,3,0
0.558637779,0.662899003,0.516019785,0.767371746,0.504193429,0.173798427,0.58707829,0.421049841,0.510808513,0.592510492,2,2,0,0,0,2,2,2,1,1,0
0.508633672,0.634385134,0.654481404,0.662707514,0.453049124,0.701173489,0.443466293,0.291398905,0.45016368,0.738079364,0,2,3,3,4,1,0,4,3,2,0
0.224415296,0.695592206,0.602910152,0.463600328,0.28251802,0.493534758,0.624220161,0.756319821,0.314340251,0.767590898,0,2,1,3,4,4,3,0,2,1,0
0.29174935,0.629416577,0.425063732,0.41527323,0.596613626,0.56980174,0.674613201,0.639441855,0.334591678,0.409821624,0,2,0,2,0,3,4,3,0,1,0
0.236209904,0.651022455,0.526091806,0.316016959,0.669209046,0.250524125,0.640339704,0.377955941,0.662231262,0.748246514,0,2,0,2,2,0,3,3,2,1,0
0.249750856,0.603127997,0.624771709,0.414247554,0.307476098,0.337998525,0.80946477,0.533879318,0.301736727,0.492212026,2,2,0,1,4,4,3,3,2,3,0
0.244332199,0.604005986,0.503002319,0.171520481,0.7868519,0.780234734,0.372093003,0.539991982,0.502521643,0.474502165,0,2,0,3,4,0,1,3,3,0,0
0.303859064,0.707908857,0.535080551,0.359548255,0.443712143,0.583760547,0.380996752,0.686930495,0.713404715,0.560179912,0,2,0,4,3,2,4,4,0,1,0
0.364832923,0.6011911,0.692662304,0.309156816,0.51364801,0.741682514,0.583247881,0.665891535,0.534425303,0.546455619,2,2,0,2,3,4,2,1,0,0,0
0.119772625,0.711778169,0.608349767,0.526256928,0.447882732,0.576825926,0.130650976,0.499761085,0.521113669,0.545089776,0,2,0,2,3,3,3,1,1,3,0
0.414285039,0.586599581,0.67397628,0.234624282,0.575191266,0.472145384,0.490570323,0.62579691,0.471236887,0.58973647,1,2,0,2,1,3,1,0,3,0,0
0.225269254,0.717834229,0.724408258,0.373041007,0.736959835,0.472862891,0.548478937,0.396961942,0.563615795,0.385420868,0,2,0,2,4,4,0,2,3,0,0
0.308683981,0.730741,0.639669183,0.617300174,0.454643299,0.59564205,0.935656536,0.384643439,0.36155527,0.532580087,0,2,0,4,3,0,0,2,3,0,0
0.229926903,0.675661935,0.425850331,0.274847163,0.413286262,0.514182858,0.553873366,0.665529932,0.463481205,0.543867257,0,2,4,2,2,1,3,1,0,0,0
0.120540584,0.770155288,0.397956704,0.664818801,0.647066552,0.251947143,0.370054231,0.325569085,0.498393422,0.539174465,3,4,0,4,2,1,3,1,2,2,0
0.188881143,0.744503745,0.429371249,0.24736543,0.580377036,0.663310589,0.765313397,0.537644639,0.523549243,0.224260702,0,3,0,2,3,0,0,4,4,1,0
0.273739589,0.597510532,0.388486953,0.362890311,0.356069861,0.592881724,0.601711713,0.599340357,0.469933758,0.372167806,1,2,0,3,0,2,0,2,3,0,0
0.489027966,0.636133458,0.621419604,0.447638591,0.434831315,0.611366688,0.53369322,0.199777381,0.474181224,0.361258639,0,2,0,3,2,0,1,2,3,2,0
0.314177158,0.613952593,0.455970348,0.354240037,0.679136873,0.740181452,0.547489831,0.523568259,0.522128933,0.42309018,0,2,0,2,4,0,4,1,2,0,0
0.31125795,0.596726335,0.568280234,0.750800565,0.669201079,0.505644084,0.243082561,0.791051591,0.457926813,0.814956675,0,2,0,4,4,4,1,2,4,2,0
0.272956223,0.546765491,0.435907386,0.430327949,0.787802772,0.204928299,0.37223272,0.214661188,0.73397993,0.40257776,2,2,0,3,3,3,2,3,0,2,0
0.185885353,0.663038769,0.401292217,0.614843815,0.486248923,0.265051497,0.530768806,0.567444384,0.330494288,0.352486,0,3,2,0,3,1,3,1,1,0,0
0.35966425,0.709532365,0.580326322,0.485093443,0.409213329,0.779793491,0.534854767,0.624849534,0.321718872,0.476936787,0,2,0,1,0,3,3,4,2,2,0
0.453828522,0.636575118,0.646797022,0.403441112,0.426684209,0.405765186,0.300444715,0.302897824,0.545734161,0.629382146,0,2,0,1,2,4,2,2,2,4,0
0.462400056,0.616992563,0.547425701,0.429870223,0.4541314,0.33466985,0.390913868,0.530877139,0.266843831,0.439199842,2,3,0,1,0,4,0,3,1,2,0
0.214917744,0.755431509,0.518372495,0.708464828,0.554196087,0.60785414,0.639796171,0.597033078,0.315801272,0.323305233,1,1,0,2,4,0,2,3,3,3,0
0.147649567,0.924543944,0.413580604,0.415694738,0.448674949,0.702326534,0.345669848,0.622699035,0.619850215,0.582878381,0,2,0,1,3,1,4,2,2,0,0
0.309630633,0.424843887,0.548974263,0.408269022,0.290093512,0.47696419,0.561390685,0.701415312,0.368893378,0.411783526,0,2,0,2,4,2,1,0,3,3,0
0.399856609,0.725030393,0.486690399,0.2847906,0.658337972,0.84221481,0.734498105,0.351515596,0.540904322,0.608811228,0,2,0,2,2,4,3,1,2,1,0
0.285990832,0.789061786,0.52496988,0.557807775,0.45960195,0.457453376,0.754728142,0.370883841,0.66046674,0.778712625,0,2,0,3,3,0,4,3,4,0,0
0.421564643,0.922277495,0.562708406,0.527180631,0.382831701,0.660685039,0.706374113,0.355872729,0.406935073,0.741185224,1,2,4,1,4,3,4,0,2,0,0
0.247584779,0.653617717,0.481320548,0.521995203,0.516165684,0.346880865,0.825551256,0.455889061,0.5031011,0.51355227,0,2,0,0,2,3,1,1,1,2,0
0.287906996,0.666780401,0.50250145,0.569384773,0.198744093,0.578179807,0.473627954,0.315335302,0.545521871,0.47634133,0,2,4,1,4,4,0,4,2,4,0
0.309456985,0.722432471,0.560819606,0.486559012,0.572114993,0.420771934,0.701983047,0.458803653,0.418852805,0.346069103,0,2,0,0,4,0,0,0,2,4,0
0.115693663,0.674378775,0.671271299,0.650259919,0.478640948,0.443937205,0.71428304,0.12539354,0.218017799,0.631690955,0,2,0,2,1,2,4,0,2,2,0
0.102764113,0.694466551,0.340576159,0.245413028,0.513623712,0.629590203,0.581991869,0.339587829,0.56311101,0.5972323,0,2,4,2,4,0,4,2,3,4,0
0.311221579,0.562893822,0.314326939,0.459794844,0.568840852,0.361244204,0.421636477,0.431750462,0.61784692,0.676832832,0,2,0,3,2,1,3,1,1,2,0
0.117812304,0.793725274,0.506062156,0.363238869,0.267832898,0.65885571,0.428487181,0.482473983,0.376396665,0.686896038,3,4,1,1,3,2,3,2,0,4,0
0.131643106,0.799681831,0.637402674,0.712482987,0.487943968,0.407916537,0.732553667,0.669994702,0.583281163,0.619247971,0,2,0,1,2,2,1,4,4,2,0
0.243903085,0.659314749,0.4788753,0.620113194,0.521106678,0.62863818,0.566639116,0.423183731,0.57070303,0.538487477,1,2,0,2,2,1,3,3,2,2,0
0.18852322,0.525599816,0.422231593,0.6275032,0.478397246,0.528565289,0.393583338,0.495701294,0.519223775,0.64654399,0,2,0,3,4,0,3,1,0,4,0
0.203515102,0.789072717,0.459042717,0.56401844,0.849337729,0.598691643,0.927748721,0.529389721,0.329404096,0.382256936,3,2,0,0,3,1,1,0,2,2,0
0.220196726,0.580781493,0.471296053,0.36765394,0.598040243,0.760748209,0.608522774,0.405896085,0.478293718,0.565702061,0,2,0,3,1,0,0,0,4,2,0
0.190098118,0.548193067,0.457734926,0.277488427,0.389538501,0.438453557,0.762346977,0.241520363,0.555975496,0.947965933,1,2,3,2,2,4,1,3,2,1,0
0.142095037,0.560969563,0.512006102,0.468778196,0.242596063,0.405647491,0.411529685,0.432202072,0.554799196,0.116949823,0,2,1,1,4,1,2,4,3,0,0
0.140289277,0.656690207,0.648512805,0.533080957,0.406181244,0.520101234,0.75446702,0.257476445,0.406304298,0.523607211,3,1,0,2,4,1,1,3,1,1,0
0.230475838,0.599795227,0.329996516,0.688686583,0.456283787,0.437368531,0.498183495,0.661546699,0.15728084,0.452170994,0,2,0,0,4,4,4,0,3,4,0
0.23733943,0.731914286,0.66570274,0.408036985,0.351354659,0.309239874,0.33988381,0.588828263,0.507122553,0.295508212,0,2,0,3,0,3,0,0,2,2,0
0.393692156,0.402621373,0.57996752,0.577410868,0.584979088,0.395020752,0.718837206,0.601987319,0.586666433,0.550840583,0,2,0,3,4,3,4,0,4,1,0
0.377575978,0.643242573,0.493825137,0.403515452,0.425936808,0.574536329,0.55473421,0.352141308,0.495288056,0.413760929,0,4,0,2,4,1,2,0,3,4,0
0.179314005,0.680634285,0.527134064,0.266757232,0.575203148,0.354508267,0.42230722,0.591464914,0.475139422,0.771485389,0,2,0,2,4,0,2,1,0,4,0
0.096460483,0.693820878,0.474673224,0.229472148,0.540565431,0.312140598,0.342559538,0.171218774,0.474481869,0.592661254,2,0,0,4,0,2,2,1,0,2,0
0,0.670698065,0.536560528,0.551541755,0.493817479,0.433527516,0.43174593,0.393866617,0.712792422,0.546259495,0,2,4,4,4,4,2,4,4,4,0
0.38048124,0.79156456,0.65321003,0.303637935,0.360547806,0.414833491,0.49069283,0.569297277,0.298023219,0.479723375,0,2,0,2,4,4,1,0,3,4,0
0.267052578,0.691019606,0.663529749,0.539739861,0.679445002,0.409675323,0.562546941,0.484572466,0.394325913,0.343311047,2,2,4,4,3,1,1,4,4,4,0
0.286541056,0.681893245,0.516107024,0.7434842,0.407886147,0.574658368,0.621970173,0.639969756,0.447652982,0.532179635,0,5,2,0,0,0,4,1,3,0,0
0.234169422,0.578862203,0.529192942,0.429361494,0.652468798,0.503076912,0.389583689,0.388038849,0.351767364,0.677174744,1,2,0,0,1,2,3,0,2,1,0
0.325162516,0.651974327,0.557807889,0.568747465,0.296435407,0.400682588,0.545151777,0.472296483,0.515090697,0.619150018,2,1,0,3,3,2,0,4,0,2,0
0.52611956,0.649280856,0.591644088,0.529490073,0.360615325,0.456808209,0.562140603,0.254546279,0.438857905,0.622740553,1,2,0,3,1,3,0,3,3,0,0
0.276354097,0.457449937,0.45510396,0.458703473,0.47366882,0.597624085,0.388522726,0.472688472,0.367195994,0.569553383,1,2,1,4,3,0,3,4,2,0,0
0.221152233,0.700825433,0.569057978,0.496707198,0.38166552,0.39745808,0.359033251,0.693002893,0.52060827,0.492542857,0,2,0,0,0,2,1,4,2,3,0
0.160301638,0.594787446,0.430924198,0.766193218,0.291861966,0.523026696,0.072273738,0.269769711,0.654881178,0.593200785,0,2,0,1,4,1,2,2,4,3,0
0.30135147,0.818457214,0.521550991,0.575353738,0.548325279,0.201270499,0.305023981,0.428599818,0.580822683,0.648858762,0,2,0,0,1,2,0,2,4,0,0
0.368405663,0.596648428,0.561480182,0.706703794,0.448244862,0.403181034,0.021976474,0.793382741,0.485087014,0.677379401,0,2,0,1,3,1,3,2,2,4,0
0.352562573,0.611160588,0.43610957,0.55947868,0.805892911,0.390986638,0.309045532,0.632615795,0.558646269,0.543427236,0,2,0,3,4,2,0,4,3,3,0
0.535117642,0.615388161,0.604752074,0.292190059,0.595269752,0.416510904,0.569622206,0.539805918,0.632516011,0.40888952,0,2,0,0,0,2,2,2,0,2,0
0.070694913,0.637458538,0.667656055,0.568870088,0.56261192,0.059204073,0.355231253,0.085282141,0.652542166,0.555428556,0,2,0,4,4,1,2,0,1,1,0
0.339743042,0.725280674,0.481823831,0.284778206,0.501537154,0.371919062,0.350406821,0.53082274,0.510529871,0.532819573,0,2,0,3,4,1,2,2,1,1,0
0.321635236,0.651580666,0.628990771,0.515600845,0.510782348,0.340826719,0.573452288,0.520079975,0.504766346,0.408811081,0,2,0,4,0,3,3,0,4,1,0
0.24075962,0.711485396,0.422388288,0.5512003,0.464326913,0.819886578,0.54421422,0.517756639,0.4670774,0.55290529,0,4,0,1,2,3,2,4,0,1,0
0.265749299,0.740060888,0.479021754,0.537094139,0.567805802,0.376809127,0.366481421,0.430322347,0.284500806,0.599577247,0,2,0,0,2,2,2,2,0,0,0
0.28961901,0.490219445,0.520771627,0.382025924,0.731551676,0.626063318,0.748155402,0.646608421,0.464820185,0.442751037,0,2,0,3,0,4,0,2,3,1,0
0.323279291,0.699147084,0.494263256,0.258139902,0.388021498,0.428914859,0.288313171,0.283288255,0.658393062,0.637143079,0,2,0,1,0,3,2,1,0,4,0
0.2465105,0.705437731,0.560660449,0.277911993,0.255305895,0.420388146,0.341946862,0.199213037,0.479365282,0.503031579,0,2,0,0,0,3,1,1,0,2,0
0.302134599,0.594161255,0.538615021,0.51873937,0.308453881,0.547606481,0.829478148,0.484861446,0.377035401,0.63034636,0,2,0,4,3,2,2,4,1,2,0
0.421789839,0.644660764,0.494283086,0.380730992,0.718621746,0.53150046,0.549661579,0.472457936,0.5823875,0.65702485,0,4,1,3,1,4,3,0,4,4,0
0.326570725,0.544826356,0.452110904,0.562625015,0.62120153,0.362859542,0.473046934,0.415551022,0.477969311,0.524305883,0,2,0,3,3,3,2,2,3,2,0
0.323143709,0.706144425,0.49509969,0.490093297,0.490157533,0.383810378,0.705201228,0.580342209,0.403305981,0.672476152,0,2,2,3,3,0,1,3,0,1,0
0.558739742,0.609689731,0.411348222,0.626363661,0.482360747,0.45981853,0.56017221,0.509414911,0.449142248,0.355321915,0,2,0,2,2,4,0,0,0,3,0
0.218769726,0.782736557,0.509739803,0.594535773,0.457040969,0.480668053,0.506515974,0.654791664,0.610206546,0.420447245,3,2,0,4,3,3,2,1,2,4,0
0.356987114,0.77728113,0.524895495,0.635921667,0.266517328,0.518202021,0.454750003,0.519606215,0.328387481,0.428725929,0,2,0,4,4,1,0,2,0,1,0
0.160095096,0.577832218,0.543918663,0.652200897,0.630573225,0.201980648,0.502174534,0.699714204,0.483491698,0.219784055,2,2,0,4,1,3,3,2,0,2,0
0.421426632,0.628181513,0.479718241,0.42153388,0.278459975,0.637482538,0.511831894,0.394621811,0.372528204,0.704884716,0,2,0,0,3,3,1,4,0,1,0
0.157560661,0.55092601,0.482236238,0.601398792,0.36877755,0.521970561,0.503477954,0.472260517,0.576345126,0.415587214,0,2,0,3,1,0,3,0,0,1,0
0.409235067,0.667041619,0.676898812,0.362999032,0.304845835,0.368411353,0.650335572,0.321226473,0.42258814,0.794521985,0,2,0,4,3,3,0,2,0,2,0
0.365141641,0.854178428,0.605854279,0.382546767,0.591755522,0.469650292,0.516454512,0.40460831,0.505917127,0.537599913,0,2,3,1,3,0,1,3,0,1,0
0.277358626,0.592681906,0.527286098,0.11973792,0.378644641,0.243578289,0.715864602,0.294534293,0.613948278,0.466037731,0,2,0,1,4,3,2,3,3,0,0
0.197151137,0.598711333,0.486716136,0.590846358,0.426333982,0.42266272,0.32690764,0.596035577,0.330316408,0.592942192,0,2,0,2,4,3,2,4,4,1,0
0.250516432,0.683471302,0.408067042,0.638806695,0.434938262,0.695014341,0.261577378,0.390605989,0.822088093,0.508099339,2,2,0,1,0,2,3,1,1,1,0
0.522140777,0.63691655,0.505746663,0.47793899,0.758133477,0.621559679,0.732761036,0.194942829,0.510497192,0.73573895,0,2,0,1,4,3,4,2,3,3,0
0.234930202,0.634627985,0.610738461,0.549084831,0.521164014,0.376469958,0.380776704,0.342789815,0.45583954,0.584471273,0,0,0,4,2,4,1,2,4,4,0
0.146100026,0.805860236,0.588409225,0.668021092,0.44522794,0.116182456,0.837728704,0.442832084,0.50022788,0.638440864,0,5,0,3,2,4,0,1,1,4,0
0.326049428,0.921731037,0.494684808,0.709026041,0.783571781,0.405442433,0.490753781,0.510535834,0.390139202,0.701553849,0,2,0,4,0,3,1,2,4,4,0
0.33328265,0.757441254,0.509015178,0.595046997,0.56358645,0.429565655,0.448431887,0.319032206,0.248524539,0.412957347,1,2,0,0,2,4,4,4,1,0,0
0.265383024,0.607524999,0.488849678,0.384059559,0.591953517,0.501823735,0.214357742,0.423512856,0.512472042,0.835011408,0,2,3,1,4,4,3,3,2,1,0
0.234145717,0.628018403,0.614258634,0.378562846,0.22608254,0.439305913,0.275055648,0.4547639,0.41601139,0.138335739,1,2,0,0,2,0,3,3,2,2,0
0.050552195,0.644740048,0.483947843,0.070829096,0.686801264,0.354363011,0.459363715,0.348649469,0.42919624,0.711090893,1,2,0,3,0,4,1,1,3,4,0
0.362676396,0.595787975,0.646847857,0.235389921,0.438234622,0.534044372,0.459056763,0.489677105,0.477152457,0.639253288,3,4,0,3,2,1,4,1,3,3,0
0.264461965,0.551584601,0.521202448,0.333068433,0.336329308,0.530599651,0.582611815,0.403143003,0.618007758,0.749658195,0,2,3,3,3,2,3,2,3,4,0
0.251054506,0.657595635,0.470114426,0.593085641,0.688701916,0.531053694,0.798704867,0.368237631,0.467209944,0.62936707,3,2,0,4,3,3,4,3,4,0,0
0.295128673,0.728236363,0.602911593,0.83444231,0.527761143,0.676359164,0.446035386,0.371937366,0.553161393,0.631365472,0,2,0,4,4,0,1,4,0,4,0
0.242492946,0.699005211,0.573505731,0.485454766,0.439150991,0.52911426,0.470167851,0.462947201,0.434131312,0.77150687,0,2,0,2,0,1,0,3,4,3,0
0.28494996,0.62273056,0.361059121,0.604908402,0.410995549,0.702771081,0.465509844,0.28214571,0.592582693,0.538229335,1,2,0,0,3,3,1,3,0,0,0
0.100713221,0.73118631,0.512561504,0.396874825,0.633343936,0.655203021,0.67198061,0.446455469,0.492228086,0.426431842,0,2,4,4,2,3,0,1,2,4,0
0.43786489,0.763075364,0.318773241,0.440106398,0.655223212,0.560441133,0.770503821,0.571699789,0.657424606,0.240969663,0,2,0,1,1,4,3,4,1,4,0
0.215681738,0.555859615,0.362746591,0.692638509,0.487070625,0.485453371,0.522443261,0.41510058,0.410998156,0.490917019,0,3,0,1,4,3,0,2,0,2,0
0.162434294,0.606463669,0.433459253,0.67250645,0.388000062,0.835498928,0.422137619,0.299196258,0.401469018,0.489929559,0,5,2,1,0,1,0,3,1,3,0
0.303049539,0.705771254,0.417030363,0.326627734,0.636570433,0.378723168,0.198970424,0.451673864,0.523487579,0.690158228,2,2,3,0,3,2,1,2,1,1,0
0.295892325,0.525261685,0.553278084,0.524812768,0.514678269,0.540343572,0.669748413,0.052413023,0.758673119,0.45264299,3,1,4,1,2,0,2,0,1,4,0
0.387672685,0.649350843,0.412338084,0.297039842,0.594948797,0.359699586,0.856161403,0.496173215,0.577653571,0.558320277,0,2,0,1,2,1,3,2,2,2,0
0.052294724,0.796181338,0.508481711,0.52951343,0.898973896,0.595263423,0.420456887,0.170898954,0.504631247,0.661213339,0,2,0,3,3,1,3,2,2,3,0
0.295322232,0.729866574,0.504839804,0.631420087,0.545369558,0.487001733,0.478427598,0.461520994,0.5485321,0.720897962,1,2,0,3,4,0,4,0,2,4,0
0.218818873,0.639623053,0.510327502,0.701009105,0.395805728,0.283550371,0.51360094,0.317660789,0.678045453,0.7009381,3,4,0,0,4,0,0,3,1,1,0
0.079356639,0.632304586,0.50097705,0.546840633,0.607388766,0.513051254,0.389179831,0.293730752,0.540710079,0.506086472,0,2,0,4,2,4,2,1,3,4,0
0.335866982,0.739822166,0.596970725,0.527024747,0.457818974,0.435356386,0.676154973,0.465815947,0.660173863,0.691815341,0,2,0,0,2,3,3,0,4,2,0
0.424150965,0.653682045,0.656111965,0.35336398,0.398007996,0.492610862,0.435749248,0.36426844,0.486394217,0.483650552,1,2,0,4,4,2,1,1,2,2,0
0.333611712,0.74131463,0.439931782,0.514799704,0.607440138,0.468270248,0.579704117,0.544688336,0.412275656,0.538598666,0,2,0,1,2,3,1,0,3,4,0
0.28897342,0.621012074,0.467194211,0.78225446,0.701105855,0.477272347,0.360121573,0.221688126,0.408691879,0.338014,0,2,0,1,3,2,2,4,2,4,0
0.217634295,0.653099788,0.47069584,0.282007648,0.491704451,0.521172258,0.581518753,0.413037836,0.544736707,0.460169255,0,4,0,2,1,3,2,3,4,2,0
0.256517911,0.638126162,0.568643845,0.514321006,0.686317898,0.490045509,0.503890073,0.465277299,0.511931395,0.494679716,1,2,0,1,0,4,1,1,3,0,0
0.112145441,0.590222565,0.561418702,0.417600028,0.605411869,0.646642908,0.657072853,0.681214599,0.458536312,0.772518642,0,2,4,4,4,1,4,2,4,3,0
0.134977602,0.65428547,0.709079966,0.619428615,0.312466423,0.551176779,0.289187513,0.61910042,0.619665992,0.443904116,0,2,0,1,2,2,4,1,3,3,0
0.212689403,0.732693048,0.505840314,0.307999319,0.284075139,0.392428865,0.667000482,0.303464888,0.320573808,0.7178836,0,2,0,3,3,4,0,3,0,4,0
0.446767021,0.771316943,0.56667215,0.52475143,0.210457743,0.681747153,0.569609788,0.41524327,0.313416248,0.333774922,0,5,0,0,1,1,3,1,3,2,0
0.113038689,0.664267364,0.528173743,0.479891536,0.695223551,0.555680593,0.207666166,0.625705157,0.646939406,0.59700397,0,2,0,1,4,3,2,1,2,0,0
0.161766911,0.723519791,0.448447119,0.388824358,0.427504269,0.377818275,0.793540129,0.443075622,0.546194644,0.413413269,0,2,1,2,4,3,0,2,1,2,0
0.083626602,0.85375681,0.545111068,0.31313444,0.658987986,0.603543938,0.578322446,0.535137869,0.715363597,0.444053425,0,4,1,1,4,2,3,1,0,2,0
0.262615137,0.606484939,0.423219982,0.630995623,0.745546845,0.632399225,0.450813733,0.495407329,0.455855428,0.418679872,0,2,2,1,2,4,0,1,4,1,0
0.342292111,0.687755292,0.523134894,0.702298634,0.51979713,0.665642332,0.423634676,0.47291212,0.308230455,0.468194542,0,2,4,3,3,1,1,4,0,2,0
0.349108365,0.532982338,0.501412643,0.766349316,0.447654729,0.545641569,0.814840292,0.454310946,0.610985609,0.360887152,0,2,2,2,3,2,3,1,2,0,0
0.33479307,0.773221896,0.388411991,0.484215994,0.442624221,0.815537607,0.402334356,0.496380513,0.769139876,0.299247024,0,0,0,4,1,1,2,3,2,2,0
0.305677325,0.603578477,0.550426969,0.130713396,0.424354863,0.621192266,0.421252597,0.656932848,0.090354841,0.722636059,0,2,0,4,0,3,1,2,0,0,0
0.307431492,0.643403911,0.519341349,0.43756631,0.62192476,0.749542133,0.334023823,0.644666232,0.39182532,0.669158977,0,2,0,2,3,4,0,3,2,3,0
0.274388498,0.693431584,0.537633522,0.646187077,0.262562335,0.651588535,0.357181944,0.306453444,0.380691214,0.568590118,0,2,0,2,3,0,1,0,0,1,0
0.246203925,0.525094202,0.721620995,0.650409532,0.417977088,0.21520669,0.315950013,0.5025219,0.343166106,0.734078135,0,2,0,1,1,1,2,0,2,4,0
0.208058794,0.721068297,0.694258649,0.806176126,0.650138676,0.537259992,0.606271956,0.545421809,0.623766183,0.630629576,0,2,0,4,0,4,0,0,0,0,0
0.39170363,0.786234129,0.566428718,0.427373295,0.476675811,0.69451658,0.627092144,0.311101373,0.230019622,0.631618786,0,2,0,0,2,2,2,2,3,1,0
0.310972907,0.70537605,0.495107787,0.608563726,0.647033715,0.738831226,0.154737397,0.204730076,0.454760544,0.64855488,3,2,0,4,1,1,3,4,0,2,0
0.211582013,0.661264289,0.54463013,0.624566762,0.552251568,0.695656362,0.440882054,0.817140816,0.510625789,0.368397001,0,2,0,3,3,1,4,3,3,1,0
